編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLKLQHIFFBB67CA,3,18.34,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，透空遮牆，水箱，電梯機房，車道，機房，管委會使用空間，開放空間，外廊，管委會休憩室，管委會交誼廳，管委會閱覽室，垃圾集中處等１８項。,鋼筋混凝土造,99年9月9日,十八層,
RPRNMLPKQHIFFAB67CA,26,93.50,住家用,鋼筋混凝土造,76年3月16日,五層,三層 陽台 花台
RPSPMLNKQHIFFAB77CA,21,173.67,住商用,鋼筋混凝土造,81年7月21日,十六層,一層 二層 三層 陽台 平台 騎樓
RPSPMLNKQHIFFAB77CA,21,40.56,梯間、人行道、水塔、受電室、避難室、機械房,鋼筋混凝土造,81年7月21日,十六層,
RPPOMLMKQHIFFAB27CA,17,2.23,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPPOMLMKQHIFFAB27CA,17,2.53,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPPOMLMKQHIFFAB27CA,17,6.61,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPPOMLMKQHIFFAB27CA,17,8.17,走道,鋼筋混凝土造,85年1月19日,二十二層,
RPPOMLMKQHIFFAB27CA,17,23.85,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,十七層 陽台
RPPPMLOKQHIFFAB57CA,3,235.46,集合住宅,鋼骨鋼筋混凝土造,99年12月23日,二十四層,十一層 陽台 雨遮
RPPPMLOKQHIFFAB57CA,3,151.63,本共有部份係依使用執照之建築概要表記載項目有，社區中心，防災中心，社區游泳池，停車空間，梯間，排煙室，梯廳，儲藏室，廁所，公設，水箱，電梯機房，防空避難室兼停車空間，機房，中繼機房：等１５項,鋼骨鋼筋混凝土造,99年12月23日,二十四層,
RPPQMLRLJHJFFBB67DA,32,103.33,住家用,加強磚造,70年8月20日,二層,一層 二層 夾層
RPTRMLQJQHIFFAB28CA,16,96.06,住商用,鋼筋混凝土造,86年9月18日,二十一層,一層 二層 陽台 平台
RPTRMLQJQHIFFAB28CA,16,17.07,共有部份,鋼筋混凝土造,86年9月18日,二十一層,
RPTRMLQJQHIFFAB28CA,16,5.71,共同使用,鋼筋混凝土造,86年9月18日,二十一層,
RPXOMLSJQHIFFAB58CA,19,23.94,住家用,鋼筋混凝土造,83年5月14日,七層,二層 陽台
RPXOMLSJQHIFFAB58CA,19,9.24,共有部份,鋼筋混凝土造,83年5月14日,七層,
RPXOMLSJQHIFFAB58CA,19,22.71,住家用,鋼筋混凝土造,83年5月14日,七層,三層 陽台
RPXOMLSJQHIFFAB58CA,19,10.44,共有部份,鋼筋混凝土造,83年5月14日,七層,
RPORMLQJQHIFFAB77CA,17,124.20,住家用,鋼筋混凝土造,85年12月4日,七層,二層 陽台 花台
RPORMLQJQHIFFAB77CA,17,66.19,共同使用,鋼筋混凝土造,85年12月4日,七層,
RPSPMLQJQHIFFAB97CA,35,81.37,集合住宅,鋼筋混凝土造,67年11月6日,四層,四層 陽台
RPSOMLRJQHIFFAB97CA,28,395.10,住商用,加強磚造,74年5月4日,二層,
RPUNMLTJQHIFFAB28CA,40,93.60,住家用,見其他登記事項,62年1月29日,二層,一層 二層 騎樓
RPPNMLQJQHIFFAB47CA,21,185.46,住家用,鋼筋混凝土造,81年12月31日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物
RPTNMLPJQHIFFAB77CA,18,80.65,集合住宅,鋼筋混凝土造,84年5月25日,十四層,九層 陽台
RPTNMLPJQHIFFAB77CA,18,31.91,防空避難室，停車空間，受電室，人行道，樓梯間，機械室，水塔，辦公室，機電室,鋼筋混凝土造,84年5月25日,十六層,
RPRQMLMJQHIFFAB57CA,36,21.79,住家用,鋼筋混凝土造,66年12月28日,十一層,七層
RPQPMLSJQHIFFCB18CA,20,.29,辦公室,鋼筋混凝土造,82年10月19日,十一層,
RPQPMLSJQHIFFCB18CA,20,24.80,共有部份,鋼筋混凝土造,82年10月19日,十一層,
RPQPMLSJQHIFFCB18CA,20,89.92,住家用,鋼筋混凝土造,82年10月19日,十一層,三層 陽台 花台
RPQPMLSJQHIFFCB18CA,20,26.37,共有部份,鋼筋混凝土造,82年10月19日,十一層,
RPTQMLTLQHIFFCB88CA,4,3.97,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPTQMLTLQHIFFCB88CA,4,19.27,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPTQMLTLQHIFFCB88CA,4,48.69,住家用,鋼筋混凝土造,98年8月13日,二十六層,五層 陽台
RPUPMLPJQHIFFAB08CA,7,79.18,集合住宅,鋼筋混凝土造,95年6月22日,三十二層,三十一層 陽台 雨遮
RPUPMLPJQHIFFAB08CA,7,12.80,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLPJQHIFFAB08CA,7,20.34,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLPJQHIFFAB08CA,7,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLPJQHIFFAB08CA,7,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLPJQHIFFAB08CA,7,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUNMLMKQHIFFCB87CA,21,77.20,住家用,鋼筋混凝土造,81年4月25日,七層,三層 陽台
RPUNMLMKQHIFFCB87CA,21,9.70,共有部份,鋼筋混凝土造,81年4月25日,七層,
RPTNMLLLQHIFFCB77CA,40,67.88,住家用,磚造,62年5月1日,一層,
RPPRMLKLQHIFFCB67CA,18,268.37,住家用,鋼筋混凝土造,84年4月24日,七層,六層 七層 陽台 露台 花台
RPPRMLKLQHIFFCB67CA,18,112.69,共有部份,鋼筋混凝土造,84年4月24日,七層,
RPURMLLLQHIFFBB18CA,32,129.01,住商用,鋼筋混凝土造,70年4月28日,二層,一層 二層 陽台 屋頂突出物 騎樓
RPPNMLRJQHIFFCL78CA,19,270.43,見其他登記事項,鋼筋混凝土造,83年12月13日,四層,
RPPNMLRJQHIFFCL78CA,19,.95,見其他登記事項,鋼筋混凝土造,83年12月13日,,
RPPNMLRJQHIFFCL78CA,19,14.43,見其他登記事項,鋼筋混凝土造,83年12月13日,,
RPPOMLQJQHIFFCL78CA,35,114.38,住商用,加強磚造、水泥平頂、水泥地床、磨石地床,67年7月31日,二層,一層 二層
RPTPMLSJQHIFFCL86CA,18,210.83,住家用,鋼筋混凝土造,84年6月5日,四層,一層 二層 三層 四層 陽台 花台
RPROMLOKQHIFFCL88CA,34,102.48,住商用,加強磚造,68年3月10日,二層,一層 二層 騎樓
RPSOMLOKQHIFFCL98CA,34,128.52,住商用,加強磚造,68年3月10日,二層,一層 二層 騎樓
RPOPMLQKQHIFFCL88CA,5,153.51,見其他登記事項,鋼筋混凝土造,97年7月17日,四層,一層 二層 三層 四層
RPSNMLRKQHIFFAB97CA,1,295.16,集合住宅,鋼筋混凝土造,101年11月26日,二十六層,二十一層 陽台 雨遮
RPSNMLRKQHIFFAB97CA,1,135.75,本共有部份係依使用執照之建築概要表記載項目有：梯間、消防機房、汙水機房、排煙室、停車空間、水箱室、電梯、電表箱區、門廳、停車空間兼防空避難室、進風機房、排氣機房、台電配電室、緊急發電機房、電信機房、防災中心、中繼消防機房、社區中心等１８項。,鋼筋混凝土造,101年11月26日,二十六層,
RPSNMLRKQHIFFAB97CA,1,56.89,本共有部份係依使用執照之建築概要表記載項目有：梯間、排煙室、電梯、社區中心、公共空間、門廳、水箱、機房、機械室、透空立體框架等１０項。,鋼筋混凝土造,101年11月26日,二十六層,
RPVQMLRJQHIFFAB48CA,2,110.49,集合住宅,鋼筋混凝土造,100年1月27日,十五層,十二層 陽台 雨遮
RPVQMLRJQHIFFAB48CA,2,17.67,本共有部份係依使用執照之建築概要表記載項目有梯廳、排煙室、樓梯間、緊急升降機電梯、行動不便電梯等五項。,鋼筋混凝土造,100年1月27日,十五層,
RPVQMLRJQHIFFAB48CA,2,9.00,本共有部份係依使用執照之建築概要表記載項目有人行道、公共服務空間〈管理室、會客室、宅配室、交誼廳、烤箱、蒸氣室、ＳＰＡ池、梳妝室、更衣室〉、開放空間、垃圾集中室、涼亭、緊急升降機電梯、行動不便電梯、梯廳、排煙室、樓梯間、水箱、電梯機房等二十一項。,鋼筋混凝土造,100年1月27日,十五層,
RPVQMLRJQHIFFAB48CA,2,45.44,本共有部份係依使用執照之建築概要表記載項目有排煙室、樓梯間、防空避難室兼停車空間、台電配電室、發電機房、車道、泳池機房、電錶室、機房、緊急升降機電梯、行動不便電梯、停車空間、電信機房、水箱、消防機房等十五項。,鋼筋混凝土造,100年1月27日,十五層,
RPTPMLTKQHIFFAB48CA,12,62.53,集合住宅,鋼筋混凝土造,90年11月26日,十四層,五層 陽台 雨遮
RPTPMLTKQHIFFAB48CA,12,48.62,共有部份,鋼筋混凝土造,90年11月26日,十四層,
RPPOMLMLQHIFFCL58CA,1,38.06,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPPOMLMLQHIFFCL58CA,1,19.65,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPPOMLMLQHIFFCL58CA,1,79.93,住家用,鋼筋混凝土造,101年8月23日,九層,七層
RPWNMLMLQHIFFCL56CA,1,38.27,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPWNMLMLQHIFFCL56CA,1,19.95,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPWNMLMLQHIFFCL56CA,1,84.91,住家用,鋼筋混凝土造,101年8月23日,九層,二層
RPXNMLMLQHIFFCL66CA,1,38.27,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPXNMLMLQHIFFCL66CA,1,19.95,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPXNMLMLQHIFFCL66CA,1,78.97,住家用,鋼筋混凝土造,101年8月23日,九層,二層
RPPNMLOKQHIFFAL38CA,22,131.57,住家用,鋼筋混凝土造,80年5月31日,十六層,十二層 陽台
RPPNMLOKQHIFFAL38CA,22,24.21,共有部份,鋼筋混凝土造,80年5月31日,十六層,
RPPNMLOKQHIFFAL38CA,22,32.14,停車空間,鋼筋混凝土造,80年5月31日,十六層,
RPQNMLPKQHIFFAL58CA,44,788.98,工業用,鋼筋混凝土造,58年3月5日,一層,一層
RPXNMLRLQHIFFAB58CA,19,18.60,住家用,鋼筋混凝土造,84年1月13日,十九層,十一層
RPXNMLRLQHIFFAB58CA,19,.29,商業用,鋼筋混凝土造,84年1月13日,十九層,
RPSNMLQJQHIFFBL88CA,21,233.57,住家用,鋼筋混凝土造,81年5月20日,四層,一層 二層 三層 四層
RPSNMLSJQHIFFBL09CA,38,141.17,住商用,鋼筋混凝土加強磚造,63年12月28日,二層,一層 二層 騎樓
RPUNMLSJQHIFFBL66CA,33,195.36,住商用,鋼筋混凝土加強磚造,69年11月29日,三層,一層 二層 三層 騎樓
RPSPMLKLQHIFFCB77CA,19,75.52,商業用,鋼筋混凝土造,83年8月25日,二十九層,十層 陽台
RPSPMLKLQHIFFCB77CA,19,22.43,共有部份,鋼筋混凝土造,83年8月25日,二十九層,
RPSPMLKLQHIFFCB77CA,19,6.03,共有部份,鋼筋混凝土造,83年8月25日,二十九層,
RPSPMLKLQHIFFCB77CA,19,4.95,共有部份,鋼筋混凝土造,83年8月25日,二十九層,
RPSPMLKLQHIFFCB77CA,19,.29,商業用,鋼筋混凝土造,83年8月25日,二十九層,
RPSPMLKLQHIFFCB77CA,19,15.00,共有部份,鋼筋混凝土造,83年8月25日,二十九層,
RPQNMLKLQHIFFCB37CA,,188.07,住家用,鋼筋混凝土造,102年3月26日,二十一層,十二層 陽台 雨遮
RPQNMLKLQHIFFCB37CA,,145.52,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPRNMLKLQHIFFCB47CA,,188.07,住家用,鋼筋混凝土造,102年3月26日,二十一層,十五層 陽台 雨遮
RPRNMLKLQHIFFCB47CA,,138.88,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPUOMLQKQHIFFCB38CA,15,93.75,住家用,鋼筋混凝土造,87年1月8日,十四層,二層 陽台
RPUOMLQKQHIFFCB38CA,15,33.79,共有部份,鋼筋混凝土造,87年1月8日,十四層,
RPUOMLQKQHIFFCB38CA,15,7.46,共有部份,鋼筋混凝土造,87年1月8日,十四層,
RPXOMLTKQHIFFCB98CA,,100.63,店舖、辦公室、人行道,鋼筋混凝土造,102年3月26日,二十一層,一層 二層 陽台 騎樓
RPXOMLTKQHIFFCB98CA,,63.07,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPXOMLTJQHIFFCB88CA,14,75.32,住家用,鋼筋混凝土造,88年5月6日,十四層,七層 陽台
RPXOMLTJQHIFFCB88CA,14,50.56,共有部份,鋼筋混凝土造,88年5月6日,十四層,
RPWRMLTKQHIFFCB56CA,21,106.47,住家用,鋼筋混凝土造,81年2月29日,十六層,八層 陽台
RPWRMLTKQHIFFCB56CA,21,45.13,共有部份,鋼筋混凝土造,81年2月29日,十六層,
RPQPMLTKQHIFFCB38CA,,71.37,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPQPMLTKQHIFFCB38CA,,127.46,店舖、人行道,鋼筋混凝土造,102年3月26日,二十一層,一層 騎樓
RPPPMLTKQHIFFCB28CA,,97.60,店舖、辦公室、人行道,鋼筋混凝土造,102年3月26日,二十一層,一層 二層 陽台 騎樓
RPPPMLTKQHIFFCB28CA,,61.97,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPRPMLTKQHIFFCB48CA,,349.29,店舖、辦公室、人行道,鋼筋混凝土造,102年3月26日,二十一層,一層 二層 騎樓
RPRPMLTKQHIFFCB48CA,,191.99,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPQOMLMLQHIFFCL68CA,1,38.06,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPQOMLMLQHIFFCL68CA,1,19.65,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPQOMLMLQHIFFCL68CA,1,79.93,住家用,鋼筋混凝土造,101年8月23日,九層,八層
RPVOMLMLQHIFFCL56CA,9,162.46,見其他登記事項,鋼筋混凝土造,93年10月21日,四層,一層 二層 三層 四層
RPROMLMLQHIFFCL78CA,1,73.88,見其他登記事項,鋼筋混凝土造,101年8月23日,九層,
RPRNMLLLQHIFFCB57CA,19,115.87,住商用,鋼筋混凝土造,83年10月21日,十五層,一層 二層 陽台 平台
RPRNMLLLQHIFFCB57CA,19,34.75,共有部份,鋼筋混凝土造,83年10月21日,十五層,
RPROMLTJQHIFFCB28CA,19,89.90,住家用,鋼筋混凝土造,83年5月23日,十二層,十一層 陽台 花台
RPROMLTJQHIFFCB28CA,19,19.84,共有部份,鋼筋混凝土造,83年5月23日,十二層,
RPSPMLMJRHIFFCL88CA,2,200.76,見其他登記事項,鋼筋混凝土造,100年5月9日,四層,
RPTPMLTKQHIFFCB68CA,,188.07,住家用,鋼筋混凝土造,102年3月26日,二十一層,三層 陽台 雨遮
RPTPMLTKQHIFFCB68CA,,152.15,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPVPMLTKQHIFFCB88CA,,188.07,住家用,鋼筋混凝土造,102年3月26日,二十一層,十一層 陽台 雨遮
RPVPMLTKQHIFFCB88CA,,168.75,本共有部分之項目有停車空間、水箱、污水機房、消防機房、梯廳、機械室、排煙室、昇降機間、樓梯間、電信室、防空避難室兼停車空間、緊急發電機室、防災中心、台電配電室、管理室、門廳、中繼水箱、水錶箱室、儲藏室等十九項。,鋼筋混凝土造,102年3月26日,二十一層,
RPPNMLSKQHIFFCB97CA,1,235.07,住家用,鋼骨鋼筋混凝土造,101年7月2日,三十層,十二層 陽台 雨遮
RPPNMLSKQHIFFCB97CA,1,98.03,本共有部份之項目有：停車空間、梯間、排煙室、機械室、車道、發電機室、清水池、泵浦室、水箱、電信室、防空避難室、台電配電室、電表區等十三項,鋼骨鋼筋混凝土造,101年7月2日,三十層,
RPPNMLSKQHIFFCB97CA,1,78.73,本共有部份之項目有：梯廳、社區遊憩設施（管委會使用空間）、緩衝空間、雨遮、排煙室、垃圾處理室、陽台、儲藏室、社區游泳池、社區遊憩設施、防災中心、更衣室、蒸氣室、烤箱、中繼機械室、中繼水箱、走廊、水錶間、樓梯間、水箱、機械室等二十一項,鋼骨鋼筋混凝土造,101年7月2日,三十層,
RPXNMLNLQHIFFCB38CA,18,21.49,住家用,鋼筋混凝土造,84年4月20日,十五層,十一層 陽台
RPXNMLNLQHIFFCB38CA,18,9.01,共有部份,鋼筋混凝土造,84年4月20日,十五層,
RPRNMLPLQHIFFCB97CA,36,1549.76,住工用,鋼筋混凝土造,66年7月28日,三層,一層 二層 三層 地下層
RPOOMLSLQHIFFCB08CA,21,67.98,住家用,鋼筋混凝土造,81年4月16日,四層,三層 陽台
RPOOMLSLQHIFFCB08CA,21,67.98,住家用,鋼筋混凝土造,81年4月16日,四層,四層 陽台
RPRVMLNLQHIFFCB58CA,1,86.61,住家用,鋼筋混凝土造,101年4月27日,九層,五層 陽台 雨遮
RPRVMLNLQHIFFCB58CA,1,65.65,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機室、台電配電室、電信室、機車停車區、管理室、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室等十五項。,鋼筋混凝土造,101年4月27日,九層,
RPRVMLNLQHIFFCB58CA,1,18.92,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年4月27日,九層,
RPTVMLNLQHIFFCB78CA,17,23.44,住家用,鋼筋混凝土造,85年5月27日,十九層,九層 陽台
RPTVMLNLQHIFFCB78CA,17,3.10,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPTVMLNLQHIFFCB78CA,17,6.70,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPUVMLNLQHIFFCB88CA,17,23.44,住家用,鋼筋混凝土造,85年5月27日,十九層,九層 陽台
RPUVMLNLQHIFFCB88CA,17,3.10,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPUVMLNLQHIFFCB88CA,17,6.70,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPQOMLQJQHIFFAL68CA,22,146.08,商業用,鋼筋混凝土造,80年5月31日,十二層,十層 陽台
RPQOMLQJQHIFFAL68CA,22,43.00,共有部份,鋼筋混凝土造,80年5月31日,十六層,
RPQOMLQJQHIFFAL68CA,22,32.14,停車空間,鋼筋混凝土造,80年5月31日,十六層,
RPOOMLQJQHIFFAL48CA,22,70.93,住家用,鋼筋混凝土造,80年12月13日,六層,四層 陽台
RPOOMLQJQHIFFAL48CA,22,23.30,共有部份,鋼筋混凝土造,80年12月13日,六層,
RPUNMLSLQHIFFCB58CA,7,94.90,住家用,鋼筋混凝土造,95年8月25日,十五層,十層 陽台 雨遮
RPUNMLSLQHIFFCB58CA,7,81.55,共用,鋼筋混凝土造,95年8月25日,十五層,
RPVNMLSJQHIFFAL66CA,,295.71,住宅、樓梯間、停車空間,鋼筋混凝土造,102年3月1日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPUNMLSJQHIFFAL56CA,,266.06,店舖、住宅、人行道、樓梯間、停車空間,鋼筋混凝土造,102年3月1日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPTOMLRJQHIFFAL09CA,32,156.42,商業用,鋼筋混凝土造,70年1月6日,三層,一層 二層 三層 騎樓
RPQOMLSJQHIFFAL88CA,,170.51,見其他登記事項,鋼筋混凝土造,102年5月6日,三層,一層 二層 三層 見其他登記事項
RPSNMLMKQHIFFCB67CA,3,105.87,住家用,鋼筋混凝土造,99年6月17日,十二層,十層 陽台 雨遮
RPSNMLMKQHIFFCB67CA,3,60.67,共有部份之項目有：水箱、樓梯間、梯廳、機械室、消防機械室、車道、停車空間、電信室、發電機室、台電配電室、台電配電箱區、防空避難室兼停車空間、機車停車區、私人社區小型游泳池、公共服務空間、門廊、垃圾集中場、水錶室等十八項。,鋼筋混凝土造,99年6月17日,十二層,
RPSNMLMKQHIFFCB67CA,3,15.40,共有部份之項目有：樓梯間、梯廳等二項,鋼筋混凝土造,99年6月17日,十二層,
RPQTMLMKQHIFFCB08CA,4,139.27,住家用,鋼筋混凝土造,98年11月11日,十五層,十五層 陽台 雨遮
RPQTMLMKQHIFFCB08CA,4,112.63,本共有部份之項目有停車空間、機械室、梯間（排煙室、昇降機間）、逃生避難路徑、水箱、電信室、社區戲水池機房、人行道、防空避難室兼停車空間、台電配電室、梯間及管委會使用空間、門廳、頂蓋型開放空間、戶外安全梯、機車停車空間、垃圾處理室、車道、梯廳（排煙室、昇降機間）、管理室、社區活動室、廁所、樓梯間、透空遮牆、水錶室、安全梯等二十五項,鋼筋混凝土造,98年11月11日,十五層,
RPUOMLTJQHIFFCB58CA,6,20.63,住家用,鋼筋混凝土造,96年5月22日,十五層,四層 陽台
RPUOMLTJQHIFFCB58CA,6,16.51,共用,鋼筋混凝土造,96年5月22日,十五層,
RPPPMLLLQHIFFCB57CA,21,88.92,住家用,鋼筋混凝土造,81年1月28日,七層,五層 陽台
RPPPMLLLQHIFFCB57CA,21,9.94,共有部份,鋼筋混凝土造,81年1月28日,七層,
RPPPMLLLQHIFFCB57CA,21,9.65,共有部份,鋼筋混凝土造,81年1月28日,七層,
RPROMLKKQHIFFCB47CA,6,102.42,住家用,鋼筋混凝土造,96年9月18日,十四層,七層 陽台 雨遮
RPROMLKKQHIFFCB47CA,6,23.88,共用,鋼筋混凝土造,96年9月18日,十四層,
RPROMLKKQHIFFCB47CA,6,44.49,共用,鋼筋混凝土造,96年9月18日,十四層,
RPTNMLTJQHIFFCB38CA,21,174.27,住家用,鋼筋混凝土造,81年1月24日,六層,六層 陽台
RPTNMLTJQHIFFCB38CA,21,28.81,共有部份,鋼筋混凝土造,81年1月24日,六層,
RPTNMLTJQHIFFCB38CA,21,21.52,共有部份,鋼筋混凝土造,81年1月24日,六層,
RPTNMLTJQHIFFCB38CA,21,44.49,避難室、停車空間,鋼筋混凝土造,81年1月24日,六層,
RPTNMLTJQHIFFCB38CA,21,.05,共有部份,鋼筋混凝土造,81年1月24日,六層,
RPUUMLSJQHIFFCB09CA,22,132.50,住家用,鋼筋混凝土造,80年3月21日,十二層,十層 陽台
RPUUMLSJQHIFFCB09CA,22,26.60,住家用,鋼筋混凝土造,80年3月21日,十二層,
RPUUMLSJQHIFFCB09CA,22,12.23,共有部份,鋼筋混凝土造,80年3月21日,十二層,
RPOVMLSJQHIFFCB58CA,19,152.45,住家用,鋼筋混凝土造,83年4月25日,十三層,十層 陽台 花台
RPOVMLSJQHIFFCB58CA,19,52.23,共有部份,鋼筋混凝土造,83年4月25日,十三層,
RPXQMLNKQHIFFCB58CA,20,100.68,住家用,鋼筋混凝土造,82年8月16日,七層,七層 陽台
RPXQMLNKQHIFFCB58CA,20,43.35,共有部份,鋼筋混凝土造,82年8月16日,七層,
RPXQMLNKQHIFFCB58CA,20,.81,店舖,鋼筋混凝土造,82年8月16日,七層,
RPQNMLOKQHIFFCB67CA,4,67.38,住家用,鋼筋混凝土造,98年9月1日,十二層,十層 陽台 雨遮
RPQNMLOKQHIFFCB67CA,4,40.37,共有,鋼筋混凝土造,98年9月1日,十二層,
RPUNMLQKQHIFFCB28CA,20,82.99,住家用,鋼筋混凝土造,82年9月8日,八層,七層 陽台 花台
RPUNMLQKQHIFFCB28CA,20,20.76,共有部份,鋼筋混凝土造,82年9月8日,八層,
RPQSMLPKQHIFFCB28CA,19,68.64,住商用,鋼筋混凝土造,83年9月30日,十二層,一層 二層 陽台 平台
RPQSMLPKQHIFFCB28CA,19,32.99,共有部份,鋼筋混凝土造,83年9月30日,十二層,
RPXPMLPKQHIFFCB68CA,21,.10,住家用,鋼筋混凝土造,81年11月25日,七層,
RPXPMLPKQHIFFCB68CA,21,27.15,共有部份,鋼筋混凝土造,81年11月25日,七層,
RPXPMLPKQHIFFCB68CA,21,88.33,住家用,鋼筋混凝土造,81年11月25日,七層,五層 陽台
RPTQMLSJQHIFFCB58CA,14,79.77,住家用,鋼筋混凝土造,88年5月11日,十四層,八層 陽台
RPTQMLSJQHIFFCB58CA,14,25.97,共有部份,鋼筋混凝土造,88年5月11日,十四層,
RPTQMLSJQHIFFCB58CA,14,8.27,共有部份,鋼筋混凝土造,88年5月11日,十四層,
RPPOMLRJQHIFFCB87CA,16,2.13,住家用,鋼筋混凝土造,86年2月3日,十五層,
RPPOMLRJQHIFFCB87CA,16,.00,共有部份,鋼筋混凝土造,86年2月3日,十五層,
RPPOMLRJQHIFFCB87CA,16,23.22,住家用,鋼筋混凝土造,86年2月3日,十五層,四層 陽台
RPPOMLRJQHIFFCB87CA,16,12.35,共有部份,鋼筋混凝土造,86年2月3日,十五層,
RPVRMLRJQHIFFCB78CA,17,169.95,住家用,鋼筋混凝土造,85年8月5日,十三層,十層 陽台
RPVRMLRJQHIFFCB78CA,17,20.24,共有部份,鋼筋混凝土造,85年8月5日,十三層,
RPVRMLRJQHIFFCB78CA,17,45.71,共有部份,鋼筋混凝土造,85年8月5日,十四層,
RPVRMLRJQHIFFCB78CA,17,.06,管理室,鋼筋混凝土造,85年8月5日,十三層,
RPVRMLRJQHIFFCB78CA,17,30.06,共有部份,鋼筋混凝土造,85年8月5日,十四層,
RPSNMLSJQHIFFCB18CA,19,12.72,住家用,鋼筋混凝土造,83年3月18日,七層,四層
RPSNMLSJQHIFFCB18CA,19,8.31,共有部份,鋼筋混凝土造,83年3月18日,七層,
RPOSMLRJQHIFFCB18CA,5,86.33,住家用,鋼筋混凝土造,97年11月27日,二十二層,十三層 陽台 雨遮
RPOSMLRJQHIFFCB18CA,5,59.00,共用,鋼筋混凝土造,97年11月27日,二十二層,
RPPTMLPJQHIFFCB18CA,21,45.29,住家用,鋼筋混凝土造,81年11月20日,十層,九層 陽台
RPPTMLPJQHIFFCB18CA,21,13.73,共有部份,鋼筋混凝土造,81年11月20日,十層,
