編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQPMLSLLHIFFAB67CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPOOMLSLLHIFFAB37CA,,105.64,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十四層 陽台 雨遮
RPOOMLSLLHIFFAB37CA,,76.36,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPROMLSLLHIFFAB67CA,,105.64,集合住宅,鋼筋混凝土造,101年12月10日,十五層,六層 陽台 雨遮
RPROMLSLLHIFFAB67CA,,76.36,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPQOMLSLLHIFFAB57CA,,105.64,集合住宅,鋼筋混凝土造,101年12月10日,十五層,五層 陽台 雨遮
RPQOMLSLLHIFFAB57CA,,76.36,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPPOMLSLLHIFFAB47CA,,105.64,集合住宅,鋼筋混凝土造,101年12月10日,十五層,二層 陽台 雨遮
RPPOMLSLLHIFFAB47CA,,76.36,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPSQMLSLLHIFFAB97CA,,132.48,集合住宅,鋼筋混凝土造,101年12月10日,十五層,四層 陽台 雨遮
RPSQMLSLLHIFFAB97CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPQQMLSLLHIFFAB77CA,,132.48,集合住宅,鋼筋混凝土造,101年12月10日,十五層,二層 陽台 雨遮
RPQQMLSLLHIFFAB77CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPTQMLSLLHIFFAB08CA,,132.48,集合住宅,鋼筋混凝土造,101年12月10日,十五層,七層 陽台 雨遮
RPTQMLSLLHIFFAB08CA,,118.25,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPUQMLSLLHIFFAB18CA,,132.48,集合住宅,鋼筋混凝土造,101年12月10日,十五層,八層 陽台 雨遮
RPUQMLSLLHIFFAB18CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPOQMLSLLHIFFAB57CA,,132.48,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十五層 陽台 雨遮
RPOQMLSLLHIFFAB57CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPXPMLSLLHIFFAB38CA,,132.24,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十三層 陽台 雨遮
RPXPMLSLLHIFFAB38CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPUPMLSLLHIFFAB08CA,,132.24,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十一層 陽台 雨遮
RPUPMLSLLHIFFAB08CA,,115.03,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPTPMLSLLHIFFAB97CA,,132.24,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十層 陽台 雨遮
RPTPMLSLLHIFFAB97CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPWPMLSLLHIFFAB28CA,,132.24,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十二層 陽台 雨遮
RPWPMLSLLHIFFAB28CA,,88.00,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPWOMLSJLHIFFAB97CA,21,45.86,住家用,鋼筋混凝土造,80年12月7日,七層,三層 陽台 花台
RPSNMLNKLHIFFAB07CA,33,100.04,住家用,鋼筋混凝土造,68年10月26日,五層,五層
RPSOMLRJLHIFFAB47CA,20,32.96,集合住宅,鋼筋混凝土造,82年7月13日,七層,六層 陽台 花台
RPSOMLRJLHIFFAB47CA,20,19.12,防空避難室，停車空間，人行道，梯間，機械室，機房，蓄水池,鋼筋混凝土造,82年7月13日,七層,
RPVOMLMKLHIFFAB37CA,14,95.62,住家用,鋼筋混凝土造,88年5月15日,十四層,七層 陽台 見其他登記事項
RPVOMLMKLHIFFAB37CA,14,13.98,共有部份,鋼筋混凝土造,88年5月15日,十四層,
RPVOMLMKLHIFFAB37CA,14,32.27,共有部份,鋼筋混凝土造,88年5月15日,十四層,
RPSPMLSJLHIFFAB67CA,,85.59,住家用,見其他登記事項,,三層,一層 二層 三層
RPXNMLSJLHIFFAB97CA,36,38.80,住家用,鋼筋混凝土造,65年10月7日,七層,四層
RPQNMLTJLHIFFAB37CA,17,23.85,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,十六層 陽台
RPQNMLTJLHIFFAB37CA,17,2.24,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQNMLTJLHIFFAB37CA,17,2.53,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQNMLTJLHIFFAB37CA,17,6.61,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQNMLTJLHIFFAB37CA,17,8.17,走道,鋼筋混凝土造,85年1月19日,二十二層,
RPRNMLTJLHIFFAB47CA,19,22.54,住家用,鋼筋混凝土造,83年2月8日,八層,六層
RPRNMLTJLHIFFAB47CA,19,9.50,停車空間．機械房．水箱．集合住宅．防空避難室．人行道．梯間,鋼筋混凝土造,83年2月8日,八層,
RPUPMLSKLHIFFAB97CA,1,80.39,集合住宅,鋼筋混凝土造,101年1月4日,十五層,十層 陽台 雨遮
RPUPMLSKLHIFFAB97CA,1,59.39,本共有部分係依使用執照之建築概要表記載項目有：人行道、廣場式開放空間（有頂蓋）、車道、管理中心、機車停車場、梯廳、梯間（排煙室、昇降機間）、垃圾處理室、電表區、台電配電室、門廳、梯間、防空避難室兼停車空間、發電機室、電信室、消防機械室、水箱、機械室、梯間（梯廳、排煙室、昇降機間）、停車空間、清水池等２０項。,鋼筋混凝土造,101年1月4日,十五層,
RPPRMLNKLHIFFAB17CA,30,38.64,集合住宅,鋼筋混凝土造,71年11月11日,七層,五層 陽台
RPPRMLNKLHIFFAB17CA,30,4.31,共有部份,鋼筋混凝土造,71年11月11日,七層,
RPPRMLNKLHIFFAB17CA,30,6.63,停車空間．避難室,鋼筋混凝土造,71年11月11日,七層,
RPOQMLOKLHIFFAB07CA,35,20.04,住家用,鋼筋混凝土造,66年12月28日,十一層,五層
RPSNMLNLLHIFFAB17CA,15,231.81,店舖、人行道、住宅,鋼筋混凝土造,86年11月4日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮
RPSNMLNLLHIFFAB17CA,15,82.93,共有部份,鋼筋混凝土造,86年11月4日,四層,
RPRQMLKLLHIFFAB07CA,6,78.68,集合住宅．機械室,鋼筋混凝土造,95年8月1日,十五層,十四層 陽台 雨遮
RPRQMLKLLHIFFAB07CA,6,48.38,共用,鋼筋混凝土造,95年8月1日,十五層,
RPVNMLNLLHIFFAB47CA,3,137.52,住宅、停車空間,鋼筋混凝土造,99年1月29日,三層,一層 二層 三層 陽台 雨遮
RPVNMLNLLHIFFAB47CA,3,4.21,本共有部分係依使用執照之建築概要表記載項目有樓梯間、台電配電室、電信室、集中錶箱室等４項。,鋼筋混凝土造,99年1月29日,四層,
RPSQMLKLLHIFFAB17CA,19,95.13,住家用,鋼筋混凝土造,83年7月18日,十二層,九層 陽台 花台
RPSQMLKLLHIFFAB17CA,19,33.04,防空避難室、開放空間、樓梯間、機械室、水塔,鋼筋混凝土造,83年7月18日,十二層,
RPPQMLSKLHIFFAB57CA,19,23.31,住家用,鋼筋混凝土造,83年3月22日,十二層,五層 陽台
RPPQMLSKLHIFFAB57CA,19,7.24,避難室．人行道．水箱．梯間．機械室．受電室,鋼筋混凝土造,83年3月22日,十二層,
RPROMLKLLHIFFAB86CA,5,45.60,集合住宅,鋼筋混凝土造,97年7月30日,十四層,六層 陽台 雨遮
RPROMLKLLHIFFAB86CA,5,21.90,共用部份,鋼筋混凝土造,97年7月30日,十四層,
RPXOMLTKLHIFFAB28CA,13,134.44,住家用,鋼筋混凝土造,88年10月20日,二十一層,十六層 陽台
RPXOMLTKLHIFFAB28CA,13,22.20,共有部份,鋼筋混凝土造,88年10月20日,二十一層,
RPXOMLTKLHIFFAB28CA,13,77.92,共有部份,鋼筋混凝土造,88年10月20日,二十一層,
RPRNMLKLLHIFFAB76CA,15,93.19,住家用,鋼筋混凝土造,87年7月2日,十三層,十層 陽台 花台
RPRNMLKLLHIFFAB76CA,15,4.84,共有部份,鋼筋混凝土造,87年7月2日,十三層,
RPRNMLKLLHIFFAB76CA,15,29.16,共有部份,鋼筋混凝土造,87年7月2日,十三層,
RPOOMLSKLHIFFGL88CA,13,154.94,住宅，梯間,鋼筋混凝土造,89年1月5日,三層,一層 二層 三層 陽台 見其他登記事項
RPXOMLSKLHIFFGL17CA,20,82.92,集合住宅,鋼筋混凝土造,82年5月25日,五層,四層 陽台
RPXOMLSKLHIFFGL17CA,20,2.20,共有部份,鋼筋混凝土造,82年5月25日,五層,
RPTPMLKLLHIFFGL78CA,,153.32,集合住宅,鋼筋混凝土造,101年11月5日,十四層,二層 陽台 雨遮
RPTPMLKLLHIFFGL78CA,,83.55,本共有部分之項目有停車空間、電信室、台電受電室、垃圾處理室、機械室、防空避難室兼停車空間、消防機械室、發電機室、管委會使用空間、機電設備空間、外廊、樓梯間、機械室及水箱等１４項,鋼筋混凝土造,101年11月5日,十四層,
RPUPMLKLLHIFFGL88CA,,145.24,集合住宅,鋼筋混凝土造,101年11月5日,十四層,二層 陽台
RPUPMLKLLHIFFGL88CA,,80.50,本共有部分之項目有停車空間、電信室、台電受電室、垃圾處理室、機械室、防空避難室兼停車空間、消防機械室、發電機室、管委會使用空間、機電設備空間、外廊、樓梯間、機械室及水箱等１４項,鋼筋混凝土造,101年11月5日,十四層,
RPPNMLKLLHIFFGL18CA,27,220.97,單身員工宿舍、廠房、原料成品倉庫,加強磚造,74年8月1日,二層,一層 二層 陽台 屋頂突出物
RPXOMLMKLHIFFGL56CA,28,97.11,住家用,加強磚造,73年12月24日,二層,一層 二層 陽台 屋頂突出物 花台
RPRNMLKLLHIFFGL38CA,18,105.33,集合住宅,鋼筋混凝土造,84年1月27日,八層,八層 陽台
RPRNMLKLLHIFFGL38CA,18,29.53,共有部份,鋼筋混凝土造,84年1月27日,八層,
RPRNMLKLLHIFFGL38CA,18,.51,共有部份,鋼筋混凝土造,84年1月27日,八層,
RPQOMLKLLHIFFGL38CA,6,3.42,共有部份,鋼筋混凝土造,95年12月8日,一層,
RPQOMLKLLHIFFGL38CA,6,230.50,人行道．店舖．停車空間．住宅．梯間,鋼筋混凝土造,95年12月8日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮 見其他登記事項
RPROMLLKLHIFFGL48CA,5,99.07,集合住宅,鋼筋混凝土造,97年5月16日,十層,三層 陽台 雨遮
RPROMLLKLHIFFGL48CA,5,67.93,共有部份,鋼筋混凝土造,97年5月16日,十層,
RPQPMLSJLHIFFGL09CA,19,94.15,集合住宅,鋼筋混凝土造,83年3月30日,七層,四層 陽台 花台
RPQPMLSJLHIFFGL09CA,19,31.63,共有部份,鋼筋混凝土造,83年3月30日,七層,
RPTOMLLKLHIFFGL68CA,14,52.77,集合住宅．機電設備空間,鋼筋混凝土造,87年9月14日,九層,八層 陽台
RPTOMLLKLHIFFGL68CA,14,26.63,梯間．機房．水箱．防空避難室兼停車空間,鋼筋混凝土造,87年9月14日,九層,
RPVNMLNKLHIFFGL98CA,19,91.87,集合住宅,鋼筋混凝土造,82年8月6日,十二層,五層 陽台
RPVNMLNKLHIFFGL98CA,19,9.13,共有部份,鋼筋混凝土造,82年8月6日,十二層,
RPVWMLPKLHIFFAB48CA,5,284.09,住宅，停車空間,鋼筋混凝土造,96年9月30日,四層,一層 二層 三層 四層 陽台 雨遮 地下層
RPVWMLPKLHIFFAB48CA,5,23.38,共用,鋼筋混凝土造,96年9月30日,四層,
RPPNMLLKLHIFFGL18CA,17,182.49,住宅、店舖、車庫,鋼筋混凝土造,84年10月24日,四層,一層 二層 三層 四層 陽台 平台
RPQWMLPKLHIFFAB97CA,13,134.44,住家用,鋼筋混凝土造,88年10月20日,二十一層,十層 陽台
RPQWMLPKLHIFFAB97CA,13,22.20,共有部份,鋼筋混凝土造,88年10月20日,二十一層,
RPQWMLPKLHIFFAB97CA,13,54.79,共有部份,鋼筋混凝土造,88年10月20日,二十一層,
RPQNMLLKLHIFFGL28CA,20,62.31,集合住宅,鋼筋混凝土造,82年6月8日,七層,七層 陽台
RPXQMLSLLHIFFAB48CA,,132.48,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十一層 陽台 雨遮
RPXQMLSLLHIFFAB48CA,,118.25,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPWQMLSLLHIFFAB38CA,,132.48,集合住宅,鋼筋混凝土造,101年12月10日,十五層,十層 陽台 雨遮
RPWQMLSLLHIFFAB38CA,,118.25,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPQNMLKLLHIFFFL18CA,1,70.77,集合住宅,鋼筋混凝土造,101年2月3日,十四層,七層 陽台
RPQNMLKLLHIFFFL18CA,1,45.90,法定防空避難室兼停車空間、機械室、電信室、台電配電室、梯間、污水機房、水箱、消防機械室、發電機室、管委會使用空間〈社區管理室、社區儲藏室、社區建身房、社區垃圾集中處、社區會議室〉、車道、梯廳、水錶室、樓梯間等１４項,鋼筋混凝土造,101年2月3日,十四層,
RPUNMLLLLHIFFFL68CA,20,134.25,住家用,鋼筋混凝土造,81年10月28日,三層,一層 二層 三層 見其他登記事項
RPTQMLQLLHIFFAB87CA,6,95.45,集合住宅,鋼筋混凝土造,95年12月22日,十五層,十五層 陽台 雨遮
RPTQMLQLLHIFFAB87CA,6,20.13,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPROMLRLLHIFFFL09CA,,207.78,人行道、停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPTQMLQLLHIFFAB87CA,6,39.56,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPQOMLRLLHIFFFL98CA,,207.78,人行道、停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPSOMLRLLHIFFFL56CA,,228.61,人行道、停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPTNMLNKLHIFFFL68CA,18,82.62,住家用,鋼筋混凝土造,83年8月24日,十七層,十二層 陽台 花台
RPUOMLRLLHIFFFL76CA,,230.76,人行道、停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPUOMLSJLHIFFCL98CA,2,190.15,見其他登記事項,鋼筋混凝土造,100年1月31日,三層,
RPUOMLSJLHIFFCL98CA,2,22.12,見其他登記事項,鋼筋混凝土造,100年1月31日,四層,
RPQQMLOKLHIFFCL48CA,39,90.93,住家用,加強磚造,63年8月1日,二層,一層 二層
RPWOMLKMLHIFFCL68CA,4,186.66,人行道、停車空間、梯間、辦公室、住宅、陽台,鋼筋混凝土造,98年2月2日,四層,一層 二層 三層 四層 騎樓 雨遮
RPWNMLRLLHIFFFL86CA,,181.49,停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台
RPSNMLRLLHIFFFL09CA,,250.60,人行道、停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPVNMLRLLHIFFFL76CA,,209.75,人行道、停車空間、住宅、梯間,鋼筋混凝土造,101年11月1日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPXNMLRLLHIFFFL96CA,,182.08,停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台
RPUNMLRLLHIFFFL66CA,,193.84,人行道、停車空間、住宅、梯間,鋼筋混凝土造,101年11月1日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPOOMLRLLHIFFFL78CA,,210.23,人行道、停車空間、住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPTNMLRLLHIFFFL56CA,,215.96,人行道、停車空間、住宅、梯間,鋼筋混凝土造,101年11月1日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPVOMLSLLHIFFCL66CA,6,70.19,住家用,鋼筋混凝土造,96年6月5日,五層,
RPVOMLSLLHIFFCL66CA,6,17.15,見其他登記事項,鋼筋混凝土造,96年6月5日,五層,
RPPNMLRKLHIFFCL38CA,18,80.40,見其他登記事項,鋼筋混凝土造,83年12月13日,十層,
RPVNMLQKLHIFFCL88CA,4,181.94,見其他登記事項,鋼筋混凝土造,98年2月20日,三層,
RPTQMLPLLHIFFCL98CA,12,223.89,住宅、停車空間、梯間,鋼筋混凝土造,90年5月16日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
RPORMLSLLHIFFAB67CA,,123.85,集合住宅,鋼筋混凝土造,101年12月10日,十五層,一層 陽台
RPORMLSLLHIFFAB67CA,,114.49,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、梯間、消防機房、污水機房、水箱、機房、緊急昇降機兼行動不便者電梯、一般昇降機、發電機機房、電信機房、發電機排煙、防空避難室兼停車空間、台電配電室、受電箱、電錶室、人行道、梯廳、門廳、會客區、外廊、涼亭、資源回收室、車道、頂蓋型開放空間、管理室、水錶室、過瀘機房、電梯機房等２９項。,鋼筋混凝土造,101年12月10日,十五層,
RPRRMLPLLHIFFCL88CA,32,202.31,住商用,鋼筋混凝土造,69年12月1日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLKMLHIFFCL87CA,6,228.57,樓梯間、人行道、機電設備空間、住宅、停車空間,鋼筋混凝土造,95年8月2日,四層,一層 二層 三層 四層 陽台 騎樓 地下一層
RPQSMLTLLHIFFCB28CA,,41.52,住家用,鋼筋混凝土造,101年11月21日,十四層,九層 陽台 雨遮
RPQSMLTLLHIFFCB28CA,,36.78,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、電信室、台電配電室、受電箱、梯間、車道、發電機室、消防機械室、水箱、公共服務空間、門廳、有頂蓋開放空間、門廊、中央管理室兼防災中心（守衛室）等１５項。,鋼筋混凝土造,101年11月21日,十四層,
RPQSMLTLLHIFFCB28CA,,16.92,本共有部分係依使用執照之建築概要表記載項目有：機械室、排煙室、梯廳、安全梯、走廊、水箱、樓梯間等７項。,鋼筋混凝土造,101年11月21日,十四層,
RPOSMLTLLHIFFCB08CA,,38.45,住家用,鋼筋混凝土造,101年11月21日,十四層,六層 陽台 雨遮
RPOSMLTLLHIFFCB08CA,,36.39,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、電信室、台電配電室、受電箱、梯間、車道、發電機室、消防機械室、水箱、公共服務空間、門廳、有頂蓋開放空間、門廊、中央管理室兼防災中心（守衛室）等１５項。,鋼筋混凝土造,101年11月21日,十四層,
RPOSMLTLLHIFFCB08CA,,15.72,本共有部分係依使用執照之建築概要表記載項目有：機械室、排煙室、梯廳、安全梯、走廊、水箱、樓梯間等７項。,鋼筋混凝土造,101年11月21日,十四層,
RPPSMLTLLHIFFCB18CA,,38.45,住家用,鋼筋混凝土造,101年11月21日,十四層,九層 陽台 雨遮
RPPSMLTLLHIFFCB18CA,,36.39,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、電信室、台電配電室、受電箱、梯間、車道、發電機室、消防機械室、水箱、公共服務空間、門廳、有頂蓋開放空間、門廊、中央管理室兼防災中心（守衛室）等１５項。,鋼筋混凝土造,101年11月21日,十四層,
RPPSMLTLLHIFFCB18CA,,15.72,本共有部分係依使用執照之建築概要表記載項目有：機械室、排煙室、梯廳、安全梯、走廊、水箱、樓梯間等７項。,鋼筋混凝土造,101年11月21日,十四層,
RPQNMLLKLHIFFBL77CA,34,82.31,住家用,加強磚造,68年6月10日,一層,一層 騎樓
RPSNMLPKLHIFFAL28CA,16,173.67,停車空間、店舖、住宅,鋼筋混凝土造,85年8月21日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPOOMLSLLHIFFBL48CA,5,301.99,停車空間、住宅,鋼筋混凝土造,97年6月19日,四層,一層 二層 三層 四層 陽台
RPTNMLRJLHIFFAL48CA,20,72.84,住家用,鋼筋混凝土造,82年6月15日,九層,三層 陽台
RPTNMLRJLHIFFAL48CA,20,22.67,共有部份,鋼筋混凝土造,82年6月15日,九層,
RPURMLTLLHIFFCB58CA,,39.29,住家用,鋼筋混凝土造,101年11月21日,十四層,九層 陽台 雨遮
RPURMLTLLHIFFCB58CA,,36.59,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、電信室、台電配電室、受電箱、梯間、車道、發電機室、消防機械室、水箱、公共服務空間、門廳、有頂蓋開放空間、門廊、中央管理室兼防災中心（守衛室）等１５項。,鋼筋混凝土造,101年11月21日,十四層,
RPURMLTLLHIFFCB58CA,,16.38,本共有部分係依使用執照之建築概要表記載項目有：機械室、排煙室、梯廳、安全梯、走廊、水箱、樓梯間等７項。,鋼筋混凝土造,101年11月21日,十四層,
RPWRMLTLLHIFFCB78CA,,38.32,住家用,鋼筋混凝土造,101年11月21日,十四層,六層 陽台 雨遮
RPWRMLTLLHIFFCB78CA,,36.33,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、電信室、台電配電室、受電箱、梯間、車道、發電機室、消防機械室、水箱、公共服務空間、門廳、有頂蓋開放空間、門廊、中央管理室兼防災中心（守衛室）等１５項。,鋼筋混凝土造,101年11月21日,十四層,
RPWRMLTLLHIFFCB78CA,,15.72,本共有部分係依使用執照之建築概要表記載項目有：機械室、排煙室、梯廳、安全梯、走廊、水箱、樓梯間等７項。,鋼筋混凝土造,101年11月21日,十四層,
