編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOQMLRJOHIFFAB57CA,1,203.56,住宅、停車空間、樓梯間,鋼筋混凝土造,102年2月4日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPSTMLRJOHIFFAB28CA,17,.10,辦公室,鋼筋混凝土造,84年11月30日,十七層,
RPSTMLRJOHIFFAB28CA,17,.29,管理員室,鋼筋混凝土造,84年11月30日,十七層,
RPSTMLRJOHIFFAB28CA,17,102.63,集合住宅,鋼筋混凝土造,84年11月30日,十七層,十七層 陽台
RPPSMLRJOHIFFAB87CA,24,117.60,住家用,鋼筋混凝土造,78年8月28日,七層,三層 陽台
RPPSMLRJOHIFFAB87CA,24,9.08,共有部份,鋼筋混凝土造,78年8月28日,七層,
RPPPMLKKOHIFFAB96CA,18,77.10,住家用,鋼筋混凝土造,84年1月7日,十二層,六層 陽台
RPPPMLKKOHIFFAB96CA,18,7.61,商業用,鋼筋混凝土造,84年1月7日,十二層,
RPPPMLOKOHIFFAB37CA,1,119.45,集合住宅,鋼筋混凝土造,101年5月28日,十五層,十二層 陽台
RPPPMLOKOHIFFAB37CA,1,110.65,本共有部分係依使用執照之建築概要表記載項目有：停車空間、Ａ梯間、Ｂ梯間、Ｃ梯間、Ｄ梯間、水箱、污水機房、消防機房、發電機房、機房、電信室、人行道、大廳、資源回收處理室、垃圾冷藏室、多功能社區中心１及２、警衛室、管理室、閱覽室１及２、健身房、籃球場、外廊、防空避難室、台電受電室Ａ、台電受電室Ｂ、機械室、走廊、電梯機房、車道、屋頂裝飾物等共３２項。,鋼筋混凝土造,101年5月28日,十五層,
RPQOMLRKOHIFFHL76CA,19,76.21,集合住宅,鋼筋混凝土造,83年9月12日,七層,二層 陽台 花台
RPQOMLRKOHIFFHL76CA,19,.23,辦公室,鋼筋混凝土造,83年9月12日,七層,
SPTOMLRJOHIFFHL07CA,16,53.77,店舖、集合住宅,鋼筋混凝土造,86年2月27日,十四層,二層 陽台
RPROMLRKOHIFFHL86CA,21,91.63,集合住宅,鋼筋混凝土造,81年7月15日,十一層,六層 陽台
RPROMLRKOHIFFHL86CA,21,35.30,防空避難室、梯間、水箱、機械室、車道、人行道、停車空間,鋼筋混凝土造,81年7月15日,十一層,
RPTNMLPLNHIFFAB67CA,36,42.00,住家用,鋼筋混凝土造,66年6月25日,六層,六層
RPQOMLPJOHIFFAB37CA,11,90.10,集合住宅,鋼筋混凝土造,90年11月26日,十四層,十三層 十四層 陽台 雨遮
RPQOMLPJOHIFFAB37CA,11,59.90,共有部份,鋼筋混凝土造,90年11月26日,十四層,
RPROMLRLNHIFFAB77CA,36,35.28,住家用,鋼筋混凝土造,66年6月25日,六層,三層
RPRNMLRLNHIFFAB67CA,17,22.22,集合住宅,鋼骨鋼筋混凝土造,85年5月20日,十九層,十二層 陽台 花台 雨遮
RPRNMLRLNHIFFAB67CA,17,4.51,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPRNMLRLNHIFFAB67CA,17,6.02,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPPUMLRKOHIFFBB38DA,23,228.61,住家用,鋼筋混凝土造,79年9月7日,十五層,五層 六層 七層 陽台 花台
RPPUMLRKOHIFFBB38DA,23,4.89,共有部份,鋼筋混凝土造,79年9月7日,十五層,
RPPUMLRKOHIFFBB38DA,23,27.76,停車空間、避難室,鋼筋混凝土造,79年9月7日,十五層,
RPSNMLRLNHIFFAB77CA,17,45.67,集合住宅,鋼骨鋼筋混凝土造,85年5月20日,十九層,十二層 陽台 花台 雨遮
RPSNMLRLNHIFFAB77CA,17,9.85,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPSNMLRLNHIFFAB77CA,17,12.05,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPUPMLRLNHIFFAB18CA,39,78.40,住家用,見其他登記事項,63年6月24日,二層,一層 二層
RPRPMLRLNHIFFAB87CA,20,164.52,住家用,鋼筋混凝土造,82年7月9日,十二層,五層 陽台 花台
RPRPMLRLNHIFFAB87CA,20,55.11,共有部份,鋼筋混凝土造,82年7月9日,十二層,
RPVNMLSLNHIFFAB18CA,35,119.48,住家用,見其他登記事項,67年4月26日,二層,一層 二層
RPUNMLSLNHIFFAB08CA,17,1.39,社區活動中心,鋼筋混凝土造,85年10月5日,十八層,
RPUNMLSLNHIFFAB08CA,16,80.35,住家用,鋼筋混凝土造,86年9月25日,十八層,三層 陽台
RPUNMLSLNHIFFAB08CA,16,21.15,共同使用,鋼筋混凝土造,86年9月25日,十八層,
RPUNMLSLNHIFFAB08CA,16,12.57,共有部份,鋼筋混凝土造,86年9月25日,十八層,
RPWNMLSLNHIFFAB28CA,1,237.78,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,101年6月7日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPVPMLLKOHIFFAB67CA,5,45.41,集合住宅,鋼筋混凝土造,97年1月21日,二十二層,二十層 陽台
RPVPMLLKOHIFFAB67CA,5,8.16,共用,鋼筋混凝土造,97年1月21日,二十二層,
RPVPMLLKOHIFFAB67CA,5,2.90,共用,鋼筋混凝土造,97年1月21日,二十二層,
RPVPMLLKOHIFFAB67CA,5,12.53,共用,鋼筋混凝土造,97年1月21日,二十二層,
RPSPMLTLNHIFFAB18CA,40,74.40,住家用,見其他登記事項,62年3月19日,二層,一層 二層
RPQOMLSLNHIFFAB77CA,20,89.72,商業用,鋼筋混凝土造,82年1月15日,五層,一層 平台
RPQOMLSLNHIFFAB77CA,20,8.33,停車空間、梯間、機房、水箱,鋼筋混凝土造,82年1月15日,五層,
RPQOMLSLNHIFFAB77CA,20,25.91,停車空間,鋼筋混凝土造,82年1月15日,五層,
RPUOMLOLNHIFFAB77CA,19,29.37,管理員室，停車空間,鋼筋混凝土造,83年7月18日,十二層,地下一層
RPUOMLOLNHIFFAB77CA,19,54.86,停車空間,鋼筋混凝土造,83年7月18日,十二層,
RPROMLOLNHIFFAB47CA,16,55.52,住家用,鋼筋混凝土造,86年4月28日,十九層,十一層 陽台
RPROMLOLNHIFFAB47CA,16,3.02,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPROMLOLNHIFFAB47CA,16,17.29,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPROMLOLNHIFFAB47CA,16,11.03,共有部份,鋼筋混凝土造,86年4月28日,十九層,
RPTOMLOLNHIFFAB67CA,39,158.16,住宅,鐵筋加強磚造,63年10月14日,三層,一層 二層 三層 騎樓 地下層
RPQNMLMJOHIFFAB96CA,36,57.73,住家用,鋼筋混凝土造,66年6月28日,四層,一層
RPVPMLTLNHIFFAB48CA,15,59.29,住家用,鋼筋混凝土造,87年9月15日,十二層,二層 陽台
RPVPMLTLNHIFFAB48CA,15,5.24,共有部份,鋼筋混凝土造,87年9月15日,十二層,
RPVPMLTLNHIFFAB48CA,15,40.86,共有部份,鋼筋混凝土造,87年9月15日,十二層,
RPTPMLLMNHIFFAB57CA,6,322.54,集合住宅,鋼筋混凝土造,95年12月6日,二十九層,五層 陽台 雨遮
RPTPMLLMNHIFFAB57CA,6,88.53,共用部分,鋼筋混凝土造,95年12月6日,二十九層,
RPTPMLLMNHIFFAB57CA,6,101.34,共用部分,鋼筋混凝土造,95年12月6日,二十九層,
RPPQMLLMNHIFFAB27CA,19,154.65,住家用,鋼筋混凝土造,83年5月31日,十四層,十三層 陽台
RPPQMLLMNHIFFAB27CA,19,42.03,防空避難室、受電室、水塔、梯間、機械室、防空避難室兼車空間、門廳、牌樓,鋼筋混凝土造,83年5月31日,十四層,
RPSNMLOKOHIFFAB47CA,19,275.94,商業用,見其他登記事項,82年12月18日,四十二層,十九層 陽台
RPSNMLOKOHIFFAB47CA,19,100.15,人行道．避難室．瞭望台．梯間．機械房,鋼骨造,82年12月18日,四十二層,
RPWSMLNJOHIFFAB18CA,,88.58,集合住宅,鋼筋混凝土造,102年3月27日,十五層,五層 陽台 雨遮
RPWSMLNJOHIFFAB18CA,,50.67,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPWSMLNJOHIFFAB18CA,,19.56,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPSOMLRJOHIFFHL86CA,32,81.92,店舖、住宅,加強磚造,70年2月25日,二層,一層 二層 騎樓
RPSNMLQLNHIFFAB77DA,15,37.01,辦公室,鋼骨鋼筋混凝土造,87年5月28日,三十二層,三十層
RPSNMLQLNHIFFAB77DA,15,3.51,共有部份,鋼骨鋼筋混凝土造,87年5月28日,三十二層,
RPSNMLQLNHIFFAB77DA,15,13.67,共有部份,鋼骨鋼筋混凝土造,87年5月28日,三十二層,
RPSNMLQLNHIFFAB77DA,15,5.64,共有部份,鋼骨鋼筋混凝土造,87年5月28日,三十二層,
RPSTMLNJOHIFFAB87CA,,125.83,集合住宅,鋼筋混凝土造,102年3月27日,十五層,二層 陽台 雨遮
RPSTMLNJOHIFFAB87CA,,78.93,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPSTMLNJOHIFFAB87CA,,27.62,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPTTMLNJOHIFFAB97CA,,125.83,集合住宅,鋼筋混凝土造,102年3月27日,十五層,十層 陽台 雨遮
RPTTMLNJOHIFFAB97CA,,60.14,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPTTMLNJOHIFFAB97CA,,27.62,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPRTMLNJOHIFFAB77CA,,125.83,集合住宅,鋼筋混凝土造,102年3月27日,十五層,八層 陽台 雨遮
RPRTMLNJOHIFFAB77CA,,80.71,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPRTMLNJOHIFFAB77CA,,27.62,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPSUMLNJOHIFFAB97CA,,88.58,集合住宅,鋼筋混凝土造,102年3月27日,十五層,四層 陽台 雨遮
RPSUMLNJOHIFFAB97CA,,48.67,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPSUMLNJOHIFFAB97CA,,19.56,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPOUMLNJOHIFFAB57CA,,125.83,集合住宅,鋼筋混凝土造,102年3月27日,十五層,十五層 陽台 雨遮
RPOUMLNJOHIFFAB57CA,,88.71,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPOUMLNJOHIFFAB57CA,,27.62,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPRUMLNJOHIFFAB87CA,,112.64,店舖、辦公室,鋼筋混凝土造,102年3月27日,十五層,一層 見其他登記事項
RPRUMLNJOHIFFAB87CA,,90.10,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPRUMLNJOHIFFAB87CA,,4.94,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPPUMLNJOHIFFAB67CA,,107.26,店舖、辦公室,鋼筋混凝土造,102年3月27日,十五層,一層 見其他登記事項
RPPUMLNJOHIFFAB67CA,,88.71,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPPUMLNJOHIFFAB67CA,,4.75,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPXSMLSKOHIFFBB98CA,14,92.12,住家用,鋼筋混凝土造,88年4月19日,十四層,十四層 陽台
RPXSMLSKOHIFFBB98CA,14,45.42,共有部份,鋼筋混凝土造,88年4月19日,十四層,
RPUNMLKKOHIFFBB37CA,5,58.97,住家用,鋼筋混凝土造,97年1月22日,十五層,十四層 陽台
RPUNMLKKOHIFFBB37CA,5,12.33,共有部份,鋼筋混凝土造,97年1月22日,十五層,
RPUNMLKKOHIFFBB37CA,5,36.44,共有部份,鋼筋混凝土造,97年1月22日,十五層,
RPVSMLOKOHIFFBB38CA,19,77.81,住家用,鋼筋混凝土造,83年10月11日,十四層,五層 陽台
RPOUMLOKOHIFFBB87CA,17,109.90,住家用,鋼筋混凝土造,85年2月16日,九層,八層 陽台 花台
RPOUMLOKOHIFFBB87CA,17,32.67,共有部份,鋼筋混凝土造,85年2月16日,九層,
RPOUMLOKOHIFFBB87CA,17,13.69,共有部份,鋼筋混凝土造,85年2月16日,九層,
RPXTMLNJOHIFFAB38CA,,88.58,集合住宅,鋼筋混凝土造,102年3月27日,十五層,十三層 陽台 雨遮
RPXTMLNJOHIFFAB38CA,,48.67,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPXTMLNJOHIFFAB38CA,,19.56,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPUTMLNJOHIFFAB08CA,,88.58,集合住宅,鋼筋混凝土造,102年3月27日,十五層,十一層 陽台 雨遮
RPUTMLNJOHIFFAB08CA,,50.67,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPUTMLNJOHIFFAB08CA,,19.56,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPWTMLNJOHIFFAB28CA,,125.83,集合住宅,鋼筋混凝土造,102年3月27日,十五層,十二層 陽台 雨遮
RPWTMLNJOHIFFAB28CA,,80.71,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPWTMLNJOHIFFAB28CA,,27.62,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPVTMLNJOHIFFAB18CA,,88.58,集合住宅,鋼筋混凝土造,102年3月27日,十五層,十二層 陽台 雨遮
RPVTMLNJOHIFFAB18CA,,69.46,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPVTMLNJOHIFFAB18CA,,19.56,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPUQMLQJOHIFFBB18CA,5,667.49,停車空間，住宅,鋼筋混凝土造,97年8月11日,四層,一層 二層 三層 四層 陽台
RPOWMLRJOHIFFBB28CA,2,350.54,住宅，樓梯間，昇降機間透空遮牆，透空遮牆，裝飾牆,鋼筋混凝土造,100年2月1日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPOWMLRJOHIFFBB28CA,,142.52,本共有部分係依使用執照之建築概要表記載項目有：停車空間１項,鋼筋混凝土造,,四層,
RPPWMLQJOHIFFBB28CA,22,30.82,停車空間，辦公室，避難室,鋼筋混凝土造,80年7月8日,十三層,
RPPWMLQJOHIFFBB28CA,22,3.23,共有部份,鋼筋混凝土造,80年7月8日,十三層,
RPPWMLQJOHIFFBB28CA,22,111.25,住家用,鋼筋混凝土造,80年7月8日,十三層,四層 陽台 花台
RPPWMLQJOHIFFBB28CA,22,12.51,共有部份,鋼筋混凝土造,80年7月8日,十三層,
RPWPMLOJOHIFFBB08CA,19,124.05,住家用,鋼筋混凝土造,82年12月14日,十三層,三層 陽台 花台
RPWPMLOJOHIFFBB08CA,19,31.78,共有部份,鋼筋混凝土造,82年12月14日,十三層,
RPXSMLNJOHIFFAB28CA,,125.83,集合住宅,鋼筋混凝土造,102年3月27日,十五層,八層 陽台 雨遮
RPXSMLNJOHIFFAB28CA,,80.71,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPXSMLNJOHIFFAB28CA,,27.62,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPOTMLNJOHIFFAB47CA,,88.58,集合住宅,鋼筋混凝土造,102年3月27日,十五層,九層 陽台 雨遮
RPOTMLNJOHIFFAB47CA,,50.67,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、人行道、門廳、台電配電室、樓梯間、排煙室、昇降機間、梯廳、垃圾集中處、車道、外廊、廣場式開放空間（頂蓋型）、公共服務空間、沿街步道式開放空間（頂蓋型）、消防機房、污水機房、水箱、機房、緊急發電機室、電信室等２１項。,鋼筋混凝土造,102年3月27日,十五層,
RPOTMLNJOHIFFAB47CA,,19.56,本共有部分係依使用執照之建築概要表記載項目有：排煙室、昇降機間、梯廳、樓梯間、水箱、電梯機房、水錶箱室、機房等８項。,鋼筋混凝土造,102年3月27日,十五層,
RPTOMLOJOHIFFBB67CA,31,130.96,工業用,加強磚造,71年5月20日,二層,一層 二層 陽台
RPWQMLPJOHIFFBB28CA,22,124.75,住家用,鋼筋混凝土造,80年5月4日,七層,五層 陽台 花台
RPWQMLPJOHIFFBB28CA,22,21.96,避難室，停車空間,鋼筋混凝土造,80年5月4日,七層,
RPWQMLPJOHIFFBB28CA,22,5.78,共有部份,鋼筋混凝土造,80年5月4日,七層,
RPPRMLPJOHIFFBB67CA,33,69.36,住家用,鋼筋混凝土造,68年12月11日,五層,五層
RPQRMLPJOHIFFBB77CA,30,98.40,住家用,鋼筋混凝土造,72年10月18日,五層,五層 陽台
RPOPMLNJOHIFFBB17CA,21,111.04,住家用,鋼筋混凝土造,81年6月3日,十二層,十一層 陽台 花台
RPOPMLNJOHIFFBB17CA,21,26.46,住家用,鋼筋混凝土造,81年6月3日,十二層,
RPOPMLNJOHIFFBB17CA,21,11.92,共有部份,鋼筋混凝土造,81年6月3日,十二層,
RPQUMLLMNHIFFBB87CA,4,79.59,住家用,鋼筋混凝土造,98年9月8日,十四層,九層 陽台 雨遮
RPQUMLLMNHIFFBB87CA,4,60.30,共有部份,鋼筋混凝土造,98年9月8日,十四層,
RPVTMLLMNHIFFBB28CA,16,85.64,住家用,鋼筋混凝土造,86年6月11日,九層,九層 陽台
RPVTMLLMNHIFFBB28CA,16,47.19,共有部份,鋼筋混凝土造,86年6月11日,九層,
RPVQMLTLNHIFFBB68CA,37,245.60,住商用,鋼筋混凝土造,65年8月17日,三層,一層 二層 三層 騎樓 地下層
RPUPMLTLNHIFFBB48CA,17,94.92,住家用,鋼骨鋼筋混凝土造,84年12月8日,二十一層,七層 陽台 花台
RPUPMLTLNHIFFBB48CA,17,7.39,共有部份,鋼骨鋼筋混凝土造,84年12月8日,二十一層,
RPUPMLTLNHIFFBB48CA,17,2.03,共有部份,鋼骨鋼筋混凝土造,84年12月8日,二十一層,
RPUPMLTLNHIFFBB48CA,17,29.95,共有部份,鋼骨鋼筋混凝土造,84年12月8日,二十一層,
RPWOMLTLNHIFFBB58CA,34,106.83,住家用,鋼筋混凝土造,68年1月18日,五層,二層 陽台
RPOTMLTLNHIFFBB28CA,6,96.26,住家用,鋼筋混凝土造,96年1月29日,十三層,三層 陽台 雨遮
RPOTMLTLNHIFFBB28CA,6,62.52,共有部份,鋼筋混凝土造,96年1月29日,十三層,
RPPTMLTLNHIFFBB38CA,18,108.22,住家用,鋼筋混凝土造,84年6月1日,十四層,四層 陽台 花台 雨遮
RPPTMLTLNHIFFBB38CA,18,41.54,共有部份,鋼筋混凝土造,84年6月1日,十四層,
RPXRMLRKOHIFFBB78CA,13,164.62,辦公室,鋼骨鋼筋混凝土造,89年6月3日,二十八層,十層 陽台 雨遮
RPXRMLRKOHIFFBB78CA,13,63.76,本共有部份係依使用執照之建築概要表記載項目有：停車空間，梯廳，排煙室，樓梯間，消防機房，水箱，車道，行動不便電梯，緊急升降機電梯，電梯，停車空間兼防空避難室，台電配電室，電錶室，機車停車空間，電信室，垃圾集中處，儲藏室等１７項。,鋼骨鋼筋混凝土造,89年6月3日,二十八層,
RPXRMLRKOHIFFBB78CA,13,45.41,本共有部份係依使用執照之建築概要表記載項目有：門廳，門廊，排煙室，樓梯間，儲藏室，行動不便電梯，緊急升降機電梯，電梯，防災中心，發電機房，梯廳，消防中繼機房，管委會使用空間，電梯機房，水錶室，水箱等１６項。,鋼骨鋼筋混凝土造,89年6月3日,二十八層,
RPVRMLOLNHIFFBB28CA,36,181.46,住商用,鋼筋混凝土造,66年9月2日,七層,一層 二層 騎樓
RPVNMLRLNHIFFBB18CA,4,17.38,住家用,鋼筋混凝土造,97年11月28日,十七層,三層 陽台
RPVNMLRLNHIFFBB18CA,4,3.65,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPVNMLRLNHIFFBB18CA,4,7.30,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPURMLNLNHIFFBB08CA,23,128.25,商業用,鋼筋混凝土造,79年8月6日,十二層,五層 陽台 花台
RPURMLNLNHIFFBB08CA,23,58.28,共有部份,鋼筋混凝土造,79年8月6日,十二層,
RPTOMLOLNHIFFBB77CA,28,74.36,住家用,鋼筋混凝土造,74年11月5日,五層,三層 陽台
RPSOMLOLNHIFFBB67CA,19,99.89,商業用,鋼筋混凝土造,82年12月14日,十三層,一層 平台
RPSOMLOLNHIFFBB67CA,19,14.71,共有部份,鋼筋混凝土造,82年12月14日,十三層,
RPPRMLNLNHIFFBB57CA,21,70.53,住家用,鋼筋混凝土造,81年10月20日,十六層,十三層 陽台
RPPRMLNLNHIFFBB57CA,21,28.20,共有部份,鋼筋混凝土造,81年10月20日,十六層,
RPOQMLNLNHIFFBB37CA,19,17.88,住家用,鋼筋混凝土造,82年12月14日,八層,三層 花台
RPOQMLNLNHIFFBB37CA,19,8.97,共有部份,鋼筋混凝土造,82年12月14日,八層,
RPTNMLRJOHIFFBB87CA,13,75.77,住家用,鋼筋混凝土造,89年2月19日,十四層,四層 陽台
RPTNMLRJOHIFFBB87CA,13,41.50,共有部份,鋼筋混凝土造,89年2月19日,十四層,
RPXOMLSLNHIFFBB58CA,27,78.60,住家用,鋼筋混凝土造,75年1月30日,五層,二層 陽台
RPXOMLSLNHIFFBB58CA,27,5.58,共有部份,鋼筋混凝土造,75年1月30日,五層,
RPPPMLSLNHIFFBB87CA,21,39.65,住家用,鋼筋混凝土造,80年11月15日,七層,七層 陽台 花台
RPPPMLSLNHIFFBB87CA,21,6.55,共有部份,鋼筋混凝土造,80年11月15日,七層,
RPWPMLSLNHIFFBB58CA,9,63.76,住家用,ＲＣ造,93年4月28日,五層,五層 陽台
RPWPMLSLNHIFFBB58CA,31,4.18,共有部份,鋼筋混凝土造,71年8月30日,五層,
RPWPMLSLNHIFFBB58CA,9,7.07,共有部份,ＲＣ造,93年4月28日,五層,
RPSOMLTLNHIFFBB18CA,41,69.12,住家用,鋼筋混凝土加強磚造,60年10月19日,二層,一層 二層
